"","TALHAO","PARCELA","COD_ARVORE","CAP","HT","CATEGORIA","HD","b0","b1","Rsqr","Std.Error"
"1998",3663,113,403,47.6,0,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"1999",3663,113,203,51.6,26.3,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2000",3663,113,204,52.9,26,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2001",3663,113,205,51.6,25.1,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2002",3663,113,206,48.2,24.2,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2003",3663,113,301,50.5,0,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2004",3663,113,404,43.3,0,"Morta",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2005",3663,113,405,50.5,0,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2006",3663,113,501,54.8,0,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2007",3663,113,502,53.3,0,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2008",3663,113,503,50.3,0,"Normal",26.5,3.72837726596589,-8.19819570467402,0.692819780547012,0.0207369604062153
"2009",3663,114,102,0,0,"Falha",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2010",3663,114,103,55.5,25.3,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2011",3663,114,104,0,0,"Falha",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2012",3663,114,101,46,23.7,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2013",3663,114,202,50.4,24.2,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2014",3663,114,203,46.3,21.3,"PontaSeca",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2015",3663,114,204,53.6,24.7,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2016",3663,114,201,49.7,24.1,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2017",3663,114,305,53.1,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2018",3663,114,306,56,25.5,"Dominante",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2019",3663,114,401,55.5,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2020",3663,114,402,43,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2021",3663,114,403,52.3,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2022",3663,114,404,52.8,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2023",3663,114,405,50.3,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2024",3663,114,501,49.8,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2025",3663,114,502,55.1,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2026",3663,114,503,52.3,0,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2027",3663,114,504,57.4,26.1,"Dominante",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2028",3663,114,301,0,0,"햞vore Contada",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2029",3663,114,302,42.6,0,"Morta",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2030",3663,114,303,46.5,0,"Morta",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2031",3663,114,304,53.3,25.2,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2032",3663,114,206,49.7,23.8,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2033",3663,114,205,47.4,23.7,"Normal",25.8,3.79532991915179,-9.8431347600104,0.719464104693714,0.0289018304212231
"2034",3663,115,203,49.3,23.7,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2035",3663,115,204,51.7,23,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2036",3663,115,202,59,22.5,"Dominante",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2037",3663,115,302,0,0,"Falha",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2038",3663,115,303,49.3,0,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2039",3663,115,205,0,0,"햞vore Contada",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2040",3663,115,301,48.8,22.9,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2041",3663,115,101,46,22.5,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2042",3663,115,102,48.2,23.7,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2043",3663,115,103,49.4,25.3,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2044",3663,115,201,55.4,26.2,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2045",3663,115,404,52.2,0,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2046",3663,115,405,57.3,24.9,"Dominante",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2047",3663,115,501,0,0,"Falha",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2048",3663,115,502,55.2,0,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2049",3663,115,503,49,0,"Morta",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2050",3663,115,504,44.3,0,"Morta",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2051",3663,115,401,41.7,0,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2052",3663,115,304,49.4,0,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2053",3663,115,305,54,0,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2054",3663,115,306,43,0,"Morta",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2055",3663,115,402,50.5,0,"Normal",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2056",3663,115,403,39.6,0,"Morta",23.7,3.36061733796592,-3.10415611253814,-0.0453018974841592,0.0559980855160349
"2057",3663,116,101,65.3,27,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2058",3663,116,203,58.9,26.7,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2059",3663,116,204,64.3,26.5,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2060",3663,116,205,49.6,21.4,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2061",3663,116,206,32.3,0,"Outros Fustes",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2062",3663,116,206,29.2,0,"Bifurcadaabaixo1.30",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2063",3663,116,301,61.3,0,"Bifurcadaacima1.30",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2064",3663,116,301,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2065",3663,116,302,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2066",3663,116,303,58.3,20.9,"PontaSeca",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2067",3663,116,304,66.2,25.5,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2068",3663,116,305,61.8,0,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2069",3663,116,306,63.8,25.2,"Dominante",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2070",3663,116,401,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2071",3663,116,402,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2072",3663,116,403,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2073",3663,116,404,26.8,0,"Outros Fustes",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2074",3663,116,404,62,0,"Bifurcadaabaixo1.30",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2075",3663,116,501,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2076",3663,116,502,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2077",3663,116,503,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2078",3663,116,104,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2079",3663,116,201,47.6,22.9,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2080",3663,116,102,0,0,"Falha",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2081",3663,116,103,55.5,26.9,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2082",3663,116,202,53.7,24.6,"Normal",25.2,3.66970027605441,-8.51709837302429,0.25644825867808,0.0822205492043347
"2083",3663,117,101,62.1,25.9,"Dominante",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2084",3663,117,102,44.8,0,"Dominada",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2085",3663,117,301,54.4,23.9,"Normal",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2086",3663,117,302,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2087",3663,117,303,54.8,25.2,"Normal",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2088",3663,117,304,60.9,24.7,"Normal",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2089",3663,117,305,19.7,0,"Outros Fustes",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2090",3663,117,305,51.2,0,"Bifurcadaabaixo1.30",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2091",3663,117,401,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2092",3663,117,402,34.6,0,"Outros Fustes",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2093",3663,117,201,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2094",3663,117,202,62.4,23.3,"Dominante",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2095",3663,117,203,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2096",3663,117,204,58.8,24.6,"Normal",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2097",3663,117,205,24.4,0,"Dominada",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2098",3663,117,501,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2099",3663,117,502,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2100",3663,117,503,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2101",3663,117,404,59,23.4,"Normal",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2102",3663,117,405,58,25.5,"Normal",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2103",3663,117,402,41.3,0,"Bifurcadaabaixo1.30",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2104",3663,117,403,0,0,"Falha",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2105",3663,117,406,52.7,0,"Normal",24.6,3.18053251996345,0.373733792263182,-0.165831184862022,0.0423790440259353
"2106",3663,118,101,52,22.3,"Normal",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2107",3663,118,102,59.7,25.1,"Normal",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2108",3663,118,201,59.9,23.9,"Normal",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2109",3663,118,202,57.2,23.2,"Normal",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2110",3663,118,203,55.4,25.7,"Normal",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2111",3663,118,103,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2112",3663,118,304,31.4,0,"Dominada",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2113",3663,118,305,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2114",3663,118,306,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2115",3663,118,401,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2116",3663,118,402,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2117",3663,118,403,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2118",3663,118,404,19.8,0,"Bifurcadaabaixo1.30",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2119",3663,118,404,20,0,"Outros Fustes",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2120",3663,118,204,65.6,23.9,"Dominante",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2121",3663,118,205,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2122",3663,118,301,42.3,0,"Morta",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2123",3663,118,302,57,23.2,"Normal",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2124",3663,118,303,50.5,21.9,"Normal",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2125",3663,118,405,66.6,25.7,"Dominante",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2126",3663,118,406,34.1,0,"Morta",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2127",3663,118,501,67.3,24.2,"Dominante",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2128",3663,118,502,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2129",3663,118,503,0,0,"Falha",24.6,3.5224496965634,-6.51859531206376,0.327460971890925,0.0451649047089063
"2130",3663,119,102,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2131",3663,119,103,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2132",3663,119,104,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2133",3663,119,101,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2134",3663,119,202,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2135",3663,119,203,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2136",3663,119,204,50.4,0,"Bifurcadaabaixo1.30",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2137",3663,119,201,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2138",3663,119,305,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2139",3663,119,306,28.2,0,"Outros Fustes",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2140",3663,119,306,33.3,0,"Bifurcadaabaixo1.30",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2141",3663,119,401,60.5,21.2,"Normal",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2142",3663,119,402,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2143",3663,119,403,33.8,0,"Outros Fustes",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2144",3663,119,403,16,0,"Bifurcadaabaixo1.30",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2145",3663,119,404,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2146",3663,119,405,59,22.9,"Normal",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2147",3663,119,501,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2148",3663,119,502,40,0,"Morta",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2149",3663,119,503,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2150",3663,119,504,47.4,19.9,"Normal",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2151",3663,119,303,63.1,22.2,"Dominante",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2152",3663,119,304,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2153",3663,119,205,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2154",3663,119,301,65.4,22.1,"Dominante",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2155",3663,119,302,0,0,"Falha",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2156",3663,119,204,36,0,"Outros Fustes",22.15,3.39989356438903,-6.04559839403375,0.533033486155312,0.0370305380173301
"2157",3663,120,103,0,0,"Falha",21.8,3.34854142533038,-4.84626149251718,-0.0749971249596029,0.0881504282196368
"2158",3663,120,201,0,0,"Falha",21.8,3.34854142533038,-4.84626149251718,-0.0749971249596029,0.0881504282196368
"2159",3663,120,202,0,0,"Falha",21.8,3.34854142533038,-4.84626149251718,-0.0749971249596029,0.0881504282196368
"2160",3663,120,203,0,0,"Falha",21.8,3.34854142533038,-4.84626149251718,-0.0749971249596029,0.0881504282196368
"2161",3663,120,204,50.6,22.2,"Normal",21.8,3.34854142533038,-4.84626149251718,-0.0749971249596029,0.0881504282196368
"2162",3663,120,205,51,22.9,"Normal",21.8,3.34854142533038,-4.84626149251718,-0.0749971249596029,0.0881504282196368
"2163",3663,120,301,0,0,"Falha",21.8,3.34854142533038,-4.84626149251718,-0.0749971249596029,0.0881504282196368
